,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
415,"Mali, Prashant Gulab Ram",BENG 133 - Numerical Analys-Computatn Eng (A00),SP23,3.62,8.33,4.45,4.39,4.48,29,0.7241
416,"Smarr, Benjamin",BENG 134 - Measurements/Stats/Probability (A00),FA23,3.39,6.36,4.86,4.89,4.75,19,0.5789
417,"Contijoch, Francisco",BENG 135 - Biomedical Signals & Systems (A00),FA23,3.24,10.00,3.73,3.55,4.25,19,0.6842
418,"Wheeler, Bruce Christopher",BENG 139A - Design Develpmt Molecular BENG (A),FA22,,-1,3.17,-1.0,-1.0,-1,-0.01
419,"Cabrales, Pedro",BENG 139A - Design Develpmt Molecular BENG (A),FA15,,-1,6.0,-1.0,-1.0,-1,-0.01
420,"Gough, David A.",BENG 139A - Design Develpmt Molecular BENG (A),FA15,,-1,6.0,-1.0,-1.0,-1,-0.01
421,"Mali, Prashant Gulab Ram",BENG 139A - Design Develpmt Molecular BENG (A),FA15,,-1,6.0,-1.0,-1.0,-1,-0.01
422,"Gough, David A.",BENG 139A - Design Develpmt Molecular BENG (A),FA12,,-1,9.17,-1.0,-1.0,-1,-0.01
423,"Zhang, Kun",BENG 139A - Design Develpmt Molecular BENG (A),FA12,,-1,7.83,-1.0,-1.0,-1,-0.01
424,"Schmid-Schoenbein, Geert W",BENG 139A  - Design Develpmt Molecular BENG (A),FA11,,3.62 (B+),10.17,-1.0,-1.0,-1,-0.01
425,"Micou, Melissa Kurtis",BENG 139A  - Design Develpmt Molecular BENG (A),FA10,,-1,12.83,-1.0,-1.0,-1,-0.01
426,"Micou, Melissa Kurtis",BENG 139A  - Design Develpmt Molecular BENG (A),FA09,,-1,14.0,-1.0,-1.0,-1,-0.01
427,"Wheeler, Bruce Christopher",BENG 139B - Design Implmntn Molecular BENG (A),WI20,,-1,10.5,-1.0,-1.0,-1,-0.01
428,"Gough, David A.",BENG 139B - Design Implmntn Molecular BENG (A),WI13,,-1,8.5,-1.0,-1.0,-1,-0.01
429,"Zhang, Kun",BENG 139B - Design Implmntn Molecular BENG (A),WI13,,-1,4.5,-1.0,-1.0,-1,-0.01
430,"Schmid-Schoenbein, Geert W",BENG 139B  - Design Implmntn Molecular BENG (A),WI12,,3.93 (A-),12.21,-1.0,-1.0,-1,-0.01
431,"Micou, Melissa Kurtis",BENG 139B  - Design Implmntn Molecular BENG (A),WI11,,-1,12.1,-1.0,-1.0,-1,-0.01
432,"Micou, Melissa Kurtis",BENG 139B  - Design Implmntn Molecular BENG (A),WI10,,-1,9.17,-1.0,-1.0,-1,-0.01
433,"Silva, Gabriel",BENG 140A - Bioengineering Physiology (A00),WI24,3.34,3.40,4.12,3.89,4.29,63,0.3333
434,"Cabrales, Pedro",BENG 140B - Bioengineering Physiology (A00),SP24,3.3,5.63,4.05,3.86,4.28,50,0.8
435,"Lal, Ratnesh",BENG 141 - Biomedical Optics and Imaging (A00),FA23,3.79,5.56,4.1,4.2,4.38,37,0.7297
436,"Wheeler, Bruce Christopher",BENG 147A - Design Develpmnt in Neural Eng (A),FA20,,-1,6.5,-1.0,-1.0,-1,-0.01
437,"Wheeler, Bruce Christopher",BENG 147A - Design Develpmnt in Neural Eng (A),FA17,,-1,6.5,-1.0,-1.0,-1,-0.01
438,"Coleman, Todd Prentice",BENG 147A - Design Develpmnt in Neural Eng (A),FA16,,-1,7.5,-1.0,-1.0,-1,-0.01
439,"Subramaniam, Shankar",BENG 147A - Design Develpmnt in Neural Eng (A),FA16,,-1,7.5,-1.0,-1.0,-1,-0.01
440,"Wheeler, Bruce Christopher",BENG 147A - Design Develpmnt in Neural Eng (A),FA16,,-1,7.5,-1.0,-1.0,-1,-0.01
441,"Cabrales, Pedro",BENG 147A - Design Develpmnt in Neural Eng (A),FA15,,3.81 (A-),8.1,-1.0,-1.0,-1,-0.01
442,"Cauwenberghs, Gert",BENG 147A - Design Develpmnt in Neural Eng (A),FA15,,3.81 (A-),8.1,-1.0,-1.0,-1,-0.01
443,"Silva, Gabriel",BENG 147A  - Design Develpmnt in Neural Eng (A),FA11,,-1,16.5,-1.0,-1.0,-1,-0.01
444,"Silva, Gabriel",BENG 147A  - Design Develpmnt in Neural Eng (A),FA08,,-1,9.0,-1.0,-1.0,-1,-0.01
445,"Wheeler, Bruce Christopher",BENG 147B - Design Implmntatn Neural Engin (A),WI21,,-1,6.0,-1.0,-1.0,-1,-0.01
446,"Wheeler, Bruce Christopher",BENG 147B - Design Implmntatn Neural Engin (A),WI20,,-1,10.5,-1.0,-1.0,-1,-0.01
447,"Wheeler, Bruce Christopher",BENG 147B - Design Implmntatn Neural Engin (A),WI18,,-1,9.5,-1.0,-1.0,-1,-0.01
448,"Cabrales, Pedro",BENG 147B - Design Implmntatn Neural Engin (A),WI16,,3.68 (B+),8.9,-1.0,-1.0,-1,-0.01
449,"Cauwenberghs, Gert",BENG 147B - Design Implmntatn Neural Engin (A),WI16,,3.68 (B+),8.9,-1.0,-1.0,-1,-0.01
450,"Coleman, Todd Prentice",BENG 147B - Design Implmntatn Neural Engin (A),WI14,,-1,7.5,-1.0,-1.0,-1,-0.01
451,"Cauwenberghs, Gert",BENG 147B - Design Implmntatn Neural Engin (A),WI13,,-1,7.17,-1.0,-1.0,-1,-0.01
452,"Schmid-Schoenbein, Geert W",BENG 147B - Design Implmntatn Neural Engin (A),WI13,,-1,7.5,-1.0,-1.0,-1,-0.01
453,"Silva, Gabriel",BENG 147B - Design Implmntatn Neural Engin (A),WI13,,-1,5.5,-1.0,-1.0,-1,-0.01
454,"Silva, Gabriel",BENG 147B  - Design Implmntatn Neural Engin (A),WI12,,-1,13.5,-1.0,-1.0,-1,-0.01
455,"Silva, Gabriel",BENG 147B  - Design Implmntatn Neural Engin (A),WI09,,-1,13.0,-1.0,-1.0,-1,-0.01
456,"Silva, Gabriel",BENG 147B  - Design Implmntatn Neural Engin (A),WI08,,-1,9.17,-1.0,-1.0,-1,-0.01
457,"Wheeler, Bruce Christopher",BENG 148A - Design Developmnt Cardiac BENG (A),FA18,,-1,11.5,-1.0,-1.0,-1,-0.01
458,"Mc Culloch, Andrew Douglas",BENG 148A - Design Developmnt Cardiac BENG (A),FA16,,-1,8.5,-1.0,-1.0,-1,-0.01
459,"McVeigh, Elliot R.",BENG 148A - Design Developmnt Cardiac BENG (A),FA16,,-1,8.5,-1.0,-1.0,-1,-0.01
460,"Wheeler, Bruce Christopher",BENG 148A - Design Developmnt Cardiac BENG (A),FA16,,-1,8.5,-1.0,-1.0,-1,-0.01
461,"Cabrales, Pedro",BENG 148A - Design Developmnt Cardiac BENG (A),FA15,,-1,7.17,-1.0,-1.0,-1,-0.01
462,"Mc Culloch, Andrew Douglas",BENG 148A - Design Developmnt Cardiac BENG (A),FA13,,-1,8.1,-1.0,-1.0,-1,-0.01
463,"Mc Culloch, Andrew Douglas",BENG 148A  - Design Developmnt Cardiac BENG (A),FA11,,-1,7.3,-1.0,-1.0,-1,-0.01
464,"Mc Culloch, Andrew Douglas",BENG 148A  - Design Developmnt Cardiac BENG (A),FA08,,-1,7.0,-1.0,-1.0,-1,-0.01
465,"Wheeler, Bruce Christopher",BENG 148B - Design Implmntatn Cardiac BENG (A),WI19,,-1,11.5,-1.0,-1.0,-1,-0.01
466,"Mc Culloch, Andrew Douglas",BENG 148B - Design Implmntatn Cardiac BENG (A),WI17,,-1,8.5,-1.0,-1.0,-1,-0.01
467,"Wheeler, Bruce Christopher",BENG 148B - Design Implmntatn Cardiac BENG (A),WI17,,-1,8.5,-1.0,-1.0,-1,-0.01
468,"Cabrales, Pedro",BENG 148B - Design Implmntatn Cardiac BENG (A),WI15,,-1,18.5,-1.0,-1.0,-1,-0.01
469,"Mercola, Mark",BENG 148B - Design Implmntatn Cardiac BENG (A),WI15,,-1,18.5,-1.0,-1.0,-1,-0.01
470,"Varghese, Shyni",BENG 148B - Design Implmntatn Cardiac BENG (A),WI15,,-1,18.5,-1.0,-1.0,-1,-0.01
471,"Mc Culloch, Andrew Douglas",BENG 148B - Design Implmntatn Cardiac BENG (A),WI14,,-1,6.5,-1.0,-1.0,-1,-0.01
472,"Mc Culloch, Andrew Douglas",BENG 148B - Design Implmntatn Cardiac BENG (A),WI13,,-1,7.5,-1.0,-1.0,-1,-0.01
473,"Subramaniam, Shankar",BENG 148B  - Design Implmntatn Cardiac BENG (A),WI12,,-1,11.83,-1.0,-1.0,-1,-0.01
474,"Christman, Karen",BENG 148B  - Design Implmntatn Cardiac BENG (A),WI11,,-1,10.5,-1.0,-1.0,-1,-0.01
475,"Christman, Karen",BENG 148B  - Design Implmntatn Cardiac BENG (A),WI10,,-1,6.5,-1.0,-1.0,-1,-0.01
476,"Mc Culloch, Andrew Douglas",BENG 148B  - Design Implmntatn Cardiac BENG (A),WI09,,-1,6.0,-1.0,-1.0,-1,-0.01
477,"Omens, Jeffrey Howard",BENG 148B  - Design Implmntatn Cardiac BENG (A),WI08,,-1,5.83,-1.0,-1.0,-1,-0.01
478,"Wheeler, Bruce Christopher",BENG 149A - Design Develpmnt Vascular BENG (A),FA20,,-1,5.83,-1.0,-1.0,-1,-0.01
479,"Engler, Adam J.",BENG 149A - Design Develpmnt Vascular BENG (A),FA16,,-1,9.83,-1.0,-1.0,-1,-0.01
480,"Wheeler, Bruce Christopher",BENG 149A - Design Develpmnt Vascular BENG (A),FA16,,-1,9.83,-1.0,-1.0,-1,-0.01
481,"Varghese, Shyni",BENG 149A  - Design Develpmnt Vascular BENG (A),FA09,,-1,5.17,-1.0,-1.0,-1,-0.01
482,"Schmid-Schoenbein, Geert W",BENG 149A  - Design Develpmnt Vascular BENG (A),FA08,,-1,8.5,-1.0,-1.0,-1,-0.01
483,"Wheeler, Bruce Christopher",BENG 149B - Design Implmntn Vascular BENG (A),WI21,,-1,8.5,-1.0,-1.0,-1,-0.01
484,"Wheeler, Bruce Christopher",BENG 149B - Design Implmntn Vascular BENG (A),WI20,,-1,11.17,-1.0,-1.0,-1,-0.01
485,"Engler, Adam J.",BENG 149B - Design Implmntn Vascular BENG (A),WI17,,-1,15.17,-1.0,-1.0,-1,-0.01
486,"Wheeler, Bruce Christopher",BENG 149B - Design Implmntn Vascular BENG (A),WI17,,-1,15.17,-1.0,-1.0,-1,-0.01
487,"Schmid-Schoenbein, Geert W",BENG 149B  - Design Implmntn Vascular BENG  (A),WI09,,-1,7.7,-1.0,-1.0,-1,-0.01
488,"Taylor Amos, Alyssa C",BENG 152 - BioSystems Engineering Lab (A00),WI24,3.91,4.14,4.32,4.37,4.64,18,0.3889
489,"Aguado, Brian Alberto",BENG 160 - Chem & Molecular BENG Techniqs (A00),SP24,3.66,8.02,4.67,4.44,4.72,53,0.9057
490,"Aguado, Brian Alberto",BENG 160 - Chem & Molecular BENG Techniqs (A00),SP23,3.75,9.00,4.12,3.89,4.43,71,0.2113
491,"Lewis, Nathan E",BENG 161A - Bioreactor Engineering (A00),FA23,3.46,7.14,4.1,4.29,4.46,71,0.2958
492,"Huang, Xiaohua",BENG 161B - Biochemical Engineering (A00),WI24,3.73,5.00,4.25,4.08,4.46,70,0.1
493,"Mali, Prashant Gulab Ram",BENG 162 - Biotechnology Laboratory (A00),FA23,3.53,8.98,3.66,2.89,3.72,72,0.8194
494,"Sah, Robert Lie-Yuan",BENG 166A - Cell and Tissue Engineering (A00),FA23,3.51,6.76,4.28,4.07,4.53,74,0.2297
495,"Khojah, Reem I",BENG 168 - Biomolecular Engineering (A00),SP24,3.1,5.00,4.41,4.47,4.5,8,1.0
496,"Shi, Lingyan",BENG 168 - Biomolecular Engineering (A00),WI24,3.46,4.83,3.18,2.79,3.91,100,0.72
497,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA22,,-1,3.83,-1.0,-1.0,-1,-0.01
498,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA21,,3.94 (A-),5.17,-1.0,-1.0,-1,-0.01
499,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA20,,3.91 (A-),5.17,-1.0,-1.0,-1,-0.01
500,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA18,,-1,3.5,-1.0,-1.0,-1,-0.01
501,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA17,,3.95 (A-),5.3,-1.0,-1.0,-1,-0.01
502,"Gough, David A.",BENG 169A - Design Developmnt Tissue Engin (A),FA16,,-1,4.5,-1.0,-1.0,-1,-0.01
503,"Sah, Robert Lie-Yuan",BENG 169A - Design Developmnt Tissue Engin (A),FA16,,-1,4.5,-1.0,-1.0,-1,-0.01
504,"Wheeler, Bruce Christopher",BENG 169A - Design Developmnt Tissue Engin (A),FA16,,-1,4.5,-1.0,-1.0,-1,-0.01
505,"Varghese, Shyni",BENG 169A  - Design Developmnt Tissue Engin (A),FA11,,-1,6.5,-1.0,-1.0,-1,-0.01
506,"Sah, Robert Lie-Yuan",BENG 169A  - Design Developmnt Tissue Engin (A),FA10,,-1,8.0,-1.0,-1.0,-1,-0.01
507,"Gough, David A.",BENG 169A  - Design Developmnt Tissue Engin (A),FA09,,-1,11.83,-1.0,-1.0,-1,-0.01
508,"Gough, David A.",BENG 169A  - Design Developmnt Tissue Engin (A),FA08,,-1,4.0,-1.0,-1.0,-1,-0.01
509,"Sah, Robert Lie-Yuan",BENG 169A  - Design Developmnt Tissue Engin (A),FA07,,-1,10.0,-1.0,-1.0,-1,-0.01
510,"Wheeler, Bruce Christopher",BENG 169B - Design Implmntatn Tissue Engin (A),WI22,,3.88 (A-),5.3,-1.0,-1.0,-1,-0.01
511,"Wheeler, Bruce Christopher",BENG 169B - Design Implmntatn Tissue Engin (A),WI21,,3.95 (A-),5.17,-1.0,-1.0,-1,-0.01
512,"Wheeler, Bruce Christopher",BENG 169B - Design Implmntatn Tissue Engin (A),WI18,,4.00 (A),7.7,-1.0,-1.0,-1,-0.01
513,"Gough, David A.",BENG 169B - Design Implmntatn Tissue Engin (A),WI17,,-1,0.0,-1.0,-1.0,-1,-0.01
514,"Sah, Robert Lie-Yuan",BENG 169B - Design Implmntatn Tissue Engin (A),WI17,,-1,0.0,-1.0,-1.0,-1,-0.01
515,"Wheeler, Bruce Christopher",BENG 169B - Design Implmntatn Tissue Engin (A),WI17,,-1,0.0,-1.0,-1.0,-1,-0.01
516,"Varghese, Shyni",BENG 169B  - Design Implmntatn Tissue Engin (A),WI12,,-1,8.1,-1.0,-1.0,-1,-0.01
517,"Sah, Robert Lie-Yuan",BENG 169B  - Design Implmntatn Tissue Engin (A),WI11,,-1,12.0,-1.0,-1.0,-1,-0.01
518,"Gough, David A.",BENG 169B  - Design Implmntatn Tissue Engin (A),WI10,,-1,12.5,-1.0,-1.0,-1,-0.01
519,"Sah, Robert Lie-Yuan",BENG 169B  - Design Implmntatn Tissue Engin (A),WI08,,-1,10.75,-1.0,-1.0,-1,-0.01
520,"Omens, Jeffrey Howard",BENG 172 - Bioengineering Laboratory (A00),SP24,3.48,9.65,4.51,4.28,4.45,53,0.3396
521,"Taylor Amos, Alyssa C",BENG 179A - Design Develop.Bioinstrumntatn (A00),FA23,3.87,5.83,3.88,3.95,4.04,29,0.20690000000000003
522,"Taylor Amos, Alyssa C",BENG 179B - Design Implmnt Bioinstrumntatn (A00),WI24,3.84,4.33,-1.0,-1.0,-1.0,31,0.0968
523,"Pevzner, Pavel Arkadjevich",BENG 181 - Molecular Sequence Analysis (A00),WI24,3.27,15.65,4.42,3.67,4.22,33,0.5152
524,"Bafna, Vineet",BENG 182 - Biological Databases (A00),SP24,3.35,8.00,4.5,3.75,4.81,32,0.125
525,"Zhong, Sheng",BENG 183 - Applied Genomic Technologies (A00),FA23,3.98,5.86,4.21,4.22,4.53,108,0.2685
526,"Kwon, Ester Jihae",BENG 186A - Principles/Biomaterials Design (A00),SP24,3.04,5.63,4.18,4.15,4.41,109,0.7798
527,"MacDonald, Christopher L.",BENG 186A - Principles/Biomaterials Design (A00),SP23,3.4,5.50,4.46,4.45,4.57,110,0.2818
528,"Cauwenberghs, Gert",BENG 186B - Princpls/Bioinstrumentatn Desn (A00),WI24,3.74,7.83,3.95,3.98,4.41,79,0.6962
529,"Taylor Amos, Alyssa C",BENG 187A - BENG Design Project: Planning (A00),SP24,3.93,2.24,4.53,4.62,4.71,152,0.375
530,"Taylor Amos, Alyssa C",BENG 187A - BENG Design Project: Planning (A00),SP23,,3.88,3.98,4.14,4.44,164,0.5244
531,"Taylor Amos, Alyssa C",BENG 187B - BENG Design Project:Developmnt (A00),FA23,,7.00,3.41,3.61,4.09,162,0.21600000000000003
532,"Taylor Amos, Alyssa C",BENG 187C - BENG Design Proj:Implemntation (A00),WI24,,5.83,3.49,3.87,4.27,163,0.1534
533,"Taylor Amos, Alyssa C",BENG 187D - BENG Design Proj:Presentation (A00),SP24,3.92,7.25,4.3,4.33,4.46,62,0.129
534,"Taylor Amos, Alyssa C",BENG 187D - BENG Design Proj:Presentation (B00),SP24,3.86,3.00,4.58,4.67,4.67,39,0.07690000000000001
535,"Taylor Amos, Alyssa C",BENG 187D - BENG Design Proj:Presentation (C00),SP24,3.87,6.60,4.38,4.46,4.6,62,0.17739999999999997
536,"Taylor Amos, Alyssa C",BENG 187D - BENG Design Proj:Presentation (A00),SP23,3.91,7.26,3.9,4.03,4.31,58,0.5345000000000001
537,"Taylor Amos, Alyssa C",BENG 187D - BENG Design Proj:Presentation (B00),SP23,3.88,6.39,3.98,4.15,4.42,44,0.40909999999999996
538,"Taylor Amos, Alyssa C",BENG 187D - BENG Design Proj:Presentation (C00),SP23,3.75,7.22,4.03,4.06,4.43,34,0.5294
539,"Contijoch, Francisco",BENG 189 - Physiological Systems Eng (A00),SP24,3.44,9.00,4.1,4.0,4.3,18,0.2778
540,"Contijoch, Francisco",BENG 189 - Physiological Systems Eng (A00),SP23,3.41,9.12,4.46,4.42,4.67,24,0.7083
541,"Lal, Ratnesh",BENG 191 - Senior Sem I: Professnl Issues (A00),WI24,4.0,2.50,3.81,3.87,3.64,9,0.44439999999999996
542,"Engler, Adam J.",BENG 193 - Clinical Exp in Bioengineering (A),SP22,,-1,3.75,-1.0,-1.0,-1,-0.01
543,"Engler, Adam J.",BENG 193 - Clinical Exp in Bioengineering (A),SP21,,4.00 (A),4.19,-1.0,-1.0,-1,-0.01
544,"Engler, Adam J.",BENG 193 - Clinical Exp in Bioengineering (A),FA20,,-1,2.79,-1.0,-1.0,-1,-0.01
545,"Engler, Adam J.",BENG 193 - Clinical Bioengineering (A),SP19,,-1,6.5,-1.0,-1.0,-1,-0.01
546,"Engler, Adam J.",BENG 193 - Clinical Bioengineering (A),FA18,,3.88 (A-),7.39,-1.0,-1.0,-1,-0.01
547,"Engler, Adam J.",BENG 193 - Clinical Bioengineering (A),FA17,,3.91 (A-),4.5,-1.0,-1.0,-1,-0.01
548,"Engler, Adam J.",BENG 193 - Clinical Bioengineering (A),FA16,,-1,9.5,-1.0,-1.0,-1,-0.01
549,"Engler, Adam J.",BENG 193 - Clinical Bioengineering (A),FA15,,-1,2.5,-1.0,-1.0,-1,-0.01
550,"Butler, Elizabeth Annette",AAS 10 - Intro/African-American Studies (A00),SP24,3.8,3.89,4.19,4.21,4.41,65,0.7077
551,"Butler, Elizabeth Annette",AAS 10 - Intro/African-American Studies (A00),WI24,3.78,4.23,4.28,4.25,4.47,68,0.7059000000000001
552,"Butler, Elizabeth Annette",AAS 10 - Intro/African-American Studies (A00),FA23,3.78,5.20,4.26,4.31,4.45,65,0.7538
553,"Butler, Elizabeth Annette",AAS 11 - Intro Black Diasporic Studies (A00),WI24,3.49,3.67,4.64,4.58,4.64,59,0.35590000000000005
554,"Butler, Elizabeth Annette",AAS 170 - Legacies of Research (A00),SP24,3.7,3.67,4.25,4.0,4.25,24,0.125
555,"Butler, Elizabeth Annette",AAS 170 - Legacies of Research (A00),FA23,3.7,6.11,4.5,4.26,4.58,31,0.2903
556,"Drews, Aaron",CENG 4 - Experience Chemical Eng (A00),FA23,,2.35,4.69,4.69,4.69,78,0.43590000000000007
557,"Bae, Jinhye",CENG 4 - Experience Chemical Eng (B00),FA23,,3.44,4.75,4.62,4.64,35,0.4571
558,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A00),WI24,3.17,4.67,4.23,4.06,4.31,19,0.6315999999999999
559,"Yang, Kesong",CENG 15 - Engin. Comp Using MATLAB (A00),S223,3.2,7.08,4.13,3.77,4.29,22,0.5455
560,"Lubarda, Vlado",CENG 15R - Eng Comp Using MATLAB Online (A00),FA23,3.56,5.60,4.16,4.1,4.52,99,0.7576
561,"Powell, Alyssa",CENG 100 - Material and Energy Balances (A00),FA23,3.44,7.98,4.72,4.63,4.75,61,0.8525
562,"Powell, Alyssa",CENG 100 - Material and Energy Balances (B00),FA23,3.2,7.65,4.56,4.39,4.67,52,0.9423
563,"Opatkiewicz, Justin Paul",CENG 101A - Introductory Fluid Mechanics (A00),WI24,3.18,10.97,4.74,4.71,4.8,42,0.8333
564,"Bae, Jinhye",CENG 101A - Introductory Fluid Mechanics (A00),FA23,3.31,9.61,3.9,3.61,4.37,135,0.38520000000000004
565,"Chen, Shaochen",CENG 101B - Heat Transfer (A00),SP24,3.02,6.69,4.14,4.16,4.27,25,0.56
566,"Liu, Ping",CENG 101B - Heat Transfer (A00),WI24,2.98,7.87,4.13,3.83,4.25,92,0.413
567,"Li, Yanran",CENG 101C - Mass Transfer (A00),SP24,3.07,8.85,3.43,3.2,4.06,107,0.8972
568,"Powell, Alyssa",CENG 102 - Chemical Engin Thermodynamics (A00),WI24,3.31,6.97,4.72,4.71,4.78,116,0.6466
569,"Chen, Zheng",CENG 113 - Chemical Reaction Engineering (A00),SP24,2.92,9.52,3.15,2.9,3.85,61,0.3607
570,"Li, Wan-Lu",CENG 113 - Chemical Reaction Engineering (B00),SP24,2.9,5.73,3.76,3.78,4.28,45,0.5111
571,"Li, Wan-Lu",CENG 113 - Chemical Reaction Engineering (A00),FA23,3.06,6.88,4.32,4.47,4.58,14,0.5714
572,"Jahed Motlagh, Zeinab",CENG 114 - Prob and Stat Methods for Eng (A00),WI24,3.16,5.79,3.96,3.92,4.25,78,0.6154000000000001
573,"Jahed Motlagh, Zeinab",CENG 114 - Prob and Stat Methods for Eng (A00),FA23,3.16,6.00,4.03,4.12,4.43,19,0.7895000000000001
574,"Jahed Motlagh, Zeinab",CENG 114 - Prob and Stat Methods for Eng (A00),S223,3.16,6.67,4.29,4.11,4.17,24,0.25
575,"Li, Yanran",CENG 120 - Chemical Process Dynmics&Cntrl (A00),FA23,3.21,9.02,4.05,3.94,4.34,100,0.88
576,"Powell, Alyssa",CENG 122 - Separation Processes (A00),FA23,3.2,8.79,4.56,4.51,4.56,98,0.8878
577,"Powell, Alyssa",CENG 124A - Chem Plant & Process Design I (B00),WI24,3.68,6.13,4.48,4.55,4.69,100,0.6
578,"Powell, Alyssa",CENG 124B - Chem Plant & Process Design II (A00),SP24,3.84,6.50,4.38,4.45,4.7,100,0.24
579,"Pokorski, Jonathan Kyle",CENG 134 - Polymeric Materials (A00),WI24,2.99,4.05,4.25,4.07,4.42,59,0.322
580,"Opatkiewicz, Justin Paul",CENG 157 - Process Tech in Semiconductor (A00),SP24,3.36,6.90,4.68,4.52,4.64,51,0.3922
581,"Powell, Alyssa",CENG 160 - Intro to Biochemical Eng. (A00),SP24,3.39,5.06,4.69,4.71,4.76,82,0.39020000000000005
582,"Drews, Aaron",CENG 170 - Experimental Methods/ChemEng (A00),SP24,3.13,7.22,4.58,4.72,4.81,28,0.3214
583,"Drews, Aaron",CENG 170 - Experimental Methods/ChemEng (A00),FA23,3.13,7.61,4.31,4.07,4.56,68,0.3382
584,"Steinmetz, Nicole F",CENG 175 - NanoEngineering in Medicine (A00),SP24,3.48,4.20,4.65,4.35,4.53,21,0.23809999999999998
585,"Steinmetz, Nicole F",CENG 175 - NanoEngineering in Medicine (A00),FA23,3.48,5.42,4.44,4.17,4.41,35,0.6857
586,"Opatkiewicz, Justin Paul",CENG 176A - Chem Engineerng Process Lab I (A00),WI24,3.35,8.22,4.55,4.54,4.58,52,0.6154000000000001
587,"Shah, Nisarg",CENG 176A - Chem Engineerng Process Lab I (B00),WI24,3.53,9.17,4.4,4.24,4.3,49,0.48979999999999996
588,"Opatkiewicz, Justin Paul",CENG 176B - Chem Engineerng Process Lab II (A00),SP24,3.52,7.80,4.2,4.23,4.28,53,0.1887
589,"Zhang, Liangfang",CENG 176B - Chem Engineerng Process Lab II (B00),SP24,3.8,6.80,4.7,4.5,4.65,49,0.2041
590,"Brydges, Stacey",CHEM 1 - Scope of Chem and Biochem (A00),WI24,,1.80,4.39,4.56,4.61,10,0.5
591,"Bussey, Thomas J",CHEM 4 - Chemical Thinking (A00),FA23,2.64,6.93,3.92,3.89,4.35,223,0.5336
592,"Bussey, Thomas J",CHEM 4 - Chemical Thinking (B00),FA23,2.78,6.35,3.98,4.03,4.4,232,0.41380000000000006
593,"Deshmukh, Lalit",CHEM 6A - General Chemistry I (A00),SP24,2.57,6.32,3.86,3.71,4.28,301,0.3056
594,"Hopkins, Patrycja Anna",CHEM 6A - General Chemistry I (A00),WI24,2.81,5.00,4.22,4.1,4.47,230,0.3652
595,"Lam, Tin Yiu",CHEM 6A - General Chemistry I (B00),WI24,2.61,5.59,4.05,4.04,4.4,236,0.3644
596,"Schurmeier, Kimberly",CHEM 6A - General Chemistry I (C00),WI24,3.17,6.41,4.47,4.49,4.66,248,0.38310000000000005
597,"Leigh, Brian",CHEM 6A - General Chemistry I (A00),FA23,3.13,7.75,4.38,4.36,4.63,307,0.39740000000000003
598,"Schurmeier, Kimberly",CHEM 6A - General Chemistry I (B00),FA23,2.93,7.52,4.23,4.25,4.53,300,0.44329999999999997
599,"Schurmeier, Kimberly",CHEM 6A - General Chemistry I (C00),FA23,3.17,7.18,4.32,4.29,4.59,313,0.5208
600,"Zid, Brian M",CHEM 6A - General Chemistry I (D00),FA23,3.09,6.75,4.17,4.11,4.49,335,0.5045000000000001
601,"Brydges, Stacey",CHEM 6A - General Chemistry I (E00),FA23,3.04,6.95,4.17,4.12,4.52,335,0.8119
602,"Brydges, Stacey",CHEM 6A - General Chemistry I (F00),FA23,2.94,7.40,4.11,4.11,4.51,319,0.721
603,"Stallings, Dontarie M",CHEM 6A - General Chemistry I (G00),FA23,3.36,7.38,4.47,4.52,4.66,314,0.4554
604,"Stallings, Dontarie M",CHEM 6A - General Chemistry I (H00),FA23,3.22,7.41,4.44,4.48,4.64,325,0.4985
605,"Vasquez, Carlos Anthony",CHEM 6A - General Chemistry I (A00),S223,2.96,6.94,4.63,4.64,4.83,40,0.47500000000000003
606,"Mora Garcia, Stephanie L",CHEM 6A - General Chemistry I (A00),S123,2.65,6.41,4.36,4.35,4.59,54,0.5926
607,"Paesani, Francesco",CHEM 6AH - Honors General Chemistry I (A00),FA23,3.41,7.54,4.35,4.28,4.65,104,0.6635
608,"Ortony, Julia Helen",CHEM 6B - General Chemistry II (A00),SP24,3.14,5.95,4.29,4.22,4.54,313,0.3866
609,"Hopkins, Patrycja Anna",CHEM 6B - General Chemistry II (B00),SP24,2.89,5.93,4.17,4.1,4.41,326,0.2546
610,"Leigh, Brian",CHEM 6B - General Chemistry II (A00),WI24,3.11,7.18,4.51,4.41,4.55,238,0.45799999999999996
611,"Young, Mark",CHEM 6B - General Chemistry II (B00),WI24,2.7,7.26,3.16,3.03,3.84,115,0.4087
612,"Young, Mark",CHEM 6B - General Chemistry II (C00),WI24,2.79,7.66,3.36,3.16,4.14,141,0.3617
